Concat,Alkalinity,Calcium,Chloride,Copper,DOC,Hardness,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,New_Total,Category5,Field16,Analyte_count,Field18,StationName,StationCode,SampleDate,TargetLatitude,TargetLongitude,Program,ParentProject,Project,Data_Source,NearStream_Distance,Stream_Name,HUC8_Name
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-436576,,,Chloride,Copper,,Hardness,,pH,,,,,4,0,,4,,Revolon Slough,W-4,2/20/2000 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-436902,,,Chloride,Copper,,Hardness,,pH,,,,,4,0,,4,,Revolon Slough,W-4,1/11/2001 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-437356,,,,,,,,pH,,,,,1,0,,1,,Revolon Slough,W-4,4/10/2002 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-437357,,Calcium,Chloride,Copper,,Hardness,Magnesium,,,,,,5,0,,5,,Revolon Slough,W-4,4/11/2002 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-437664,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,2/12/2003 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-437665,,Calcium,Chloride,Copper,,Hardness,Magnesium,,,,,,5,0,,5,,Revolon Slough,W-4,2/13/2003 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438019,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,2/2/2004 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438020,,,,Copper,,Hardness,,,,,,,2,0,,2,,Revolon Slough,W-4,2/3/2004 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438277,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,10/17/2004 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438279,,,Chloride,Copper,,Hardness,,,,,,,3,0,,3,,Revolon Slough,W-4,10/19/2004 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438642,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,10/17/2005 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-438644,,,Chloride,Copper,,Hardness,,,,,,,3,0,,3,,Revolon Slough,W-4,10/19/2005 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-439060,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,12/9/2006 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-439062,,,Chloride,Copper,,Hardness,,,,,,,3,0,,3,,Revolon Slough,W-4,12/11/2006 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-439347,,,,,,,,pH,,,,Temperature,2,1,,2,,Revolon Slough,W-4,9/22/2007 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-439349,,,Chloride,Copper,,Hardness,,,,,,,3,0,,3,,Revolon Slough,W-4,9/24/2007 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Ventura County Watershed Protection DistrictVentura Countywide Stormwater Quality Management ProgramVentura Countywide Stormwater Quality Management ProgramW-439778,,,Chloride,Copper,,Hardness,,pH,,,,Temperature,5,3,,5,,Revolon Slough,W-4,11/26/2008 0:00,34.17056,-119.09528,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura Countywide Stormwater Quality Management Program,Ventura County Watershed Protection District,83.98169518,Revolon Slough,Calleguas
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARR38584,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-01-LARR-024,LARR,8/20/2005 0:00,33.903963,-118.182123,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,7.528172765,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARR38618,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-02-LARR-031,LARR,9/23/2005 0:00,33.903963,-118.182123,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,7.528172765,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARR38634,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-03-LARR-031,LARR,10/9/2005 0:00,33.903963,-118.182123,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,7.528172765,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARR38779,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-04-LARR-012,LARR,3/3/2006 0:00,33.903963,-118.182123,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,7.528172765,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARR38806,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-05-LARR-019,LARR,3/30/2006 0:00,33.903963,-118.182123,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,7.528172765,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARW38584,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-01-LARW-030,LARW,8/20/2005 0:00,33.8204,-118.205539,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,4.77114101,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARW38618,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-02-LARW-044,LARW,9/23/2005 0:00,33.8204,-118.205539,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,4.77114101,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARW38634,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-03-LARW-039,LARW,10/9/2005 0:00,33.8204,-118.205539,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,4.77114101,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARW38779,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-04-LARW-023,LARW,3/3/2006 0:00,33.8204,-118.205539,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,4.77114101,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERLARW38806,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-05-LARW-027,LARW,3/30/2006 0:00,33.8204,-118.205539,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,4.77114101,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERW138779,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-04-W1-004,W1,3/3/2006 0:00,34.121928,-118.270512,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,46.93199554,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERW138806,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,LACUWER-05-W1-004,W1,3/30/2006 0:00,34.121928,-118.270512,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2005,Larry Walker Associates,46.93199554,Los Angeles River,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERAS_AT_LAR40940,,Calcium,Chloride,,DOC,,Magnesium,,Potassium,Sodium,Sulfate,,7,0,,7,,AS_AT_LAR,AS_AT_LAR,7/13/2011 0:00,34.080044,-118.225353,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2012,Larry Walker Associates,22.6009503,Arroyo Seco,Los Angeles
Larry Walker AssociatesLos Angeles River Cu WERLos Angeles River Cu WERAS_AT_LAR40940,,Calcium,Chloride,,DOC,,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,9,4,,9,,AS_AT_LAR,AS_AT_LAR,8/24/2011 0:00,34.080044,-118.225353,Los Angeles River Cu WER,Los Angeles River Cu WER,Los Angeler River Cu WER 2012,Larry Walker Associates,22.6009503,Arroyo Seco,Los Angeles
